date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:52	16624/16624	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGHiec-hVyr2k4iOzEQsW1iE.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGHiec-hVyr2k4iOzEQsW1iE.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:53	2082/2082	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon.eot	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:54	2082/2082	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icond41d.eot?	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icond41dd41d.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:54	1268/1268	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon-2.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:55	1892/1892	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon.ttf	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon-3.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:56	2334/2334	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon.svg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/flexslider-icon-4.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:57	136/136	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/toggle-bar.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/toggle-bar.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:59	60767/60767	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5.eot?v=4.3.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5e0a5.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:00	60767/60767	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfontd41d.eot?	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfontd41dd41d.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:02	56780/56780	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:22%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5.html?v=4.3.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5e0a5-2.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:03	71508/71508	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5.woff?v=4.3.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5e0a5-3.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:10	122092/122092	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5.ttf?v=4.3.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5e0a5-4.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:10	313398/313398	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5.svg?v=4.3.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/fontawesome-webfonte0a5e0a5-5.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:10	2196/2196	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Nov%202018%2018:14:30%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/contributed/ctools/images/status-active.gif	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/contributed/ctools/images/status-active.gif	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:12	1447/1447	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:30%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/goisearch/images/goi-search-bg.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/goisearch/images/goi-search-bg.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:12	425/425	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:30%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/goisearch/images/ico-goi-search.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/goisearch/images/ico-goi-search.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:31:13	20127/20127	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:14	20127/20127	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regulard41d.eot?	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regulard41dd41d.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:14	18028/18028	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:22%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular-2.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:15	23424/23424	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular-3.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:16	45404/45404	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular-4.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:19	108738/108738	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/fonts/glyphicons-halflings-regular-5.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:20	7326/7326	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/red-bg-texture.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/red-bg-texture.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:22	11343/11343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/icons-new.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/icons-new.jpg	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:22	3408/3408	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/examination.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/examination.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:23	3637/3637	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/recruitment.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/recruitment.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:24	346/346	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/pdf.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/pdf.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:25	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/ajax-loader.gif	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/ajax-loader.gif	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:25	2048/2048	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/fonts/slick.eot	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/fonts/slick.html	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:26	2048/2048	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/fonts/slick.eot?	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/fonts/slickd41d.html	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:26	1380/1380	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/fonts/slick.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/fonts/slick-2.html	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:27	1892/1892	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/fonts/slick.ttf	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/fonts/slick-3.html	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:28	2152/2152	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2007:19:12%20GMT	http://188.95.36.104:8080/cwc/staticResources/slick/fonts/slick.svg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/slick/fonts/slick-4.html	(from http://188.95.36.104:8080/cwc/staticResources/slick/slick-theme.css)
14:31:31	17558/17558	---M--	200	added ('OK')	image/x-png	date:Sun,%2009%20Jun%202019%2017:14:57%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/styles/slider/public/orgstructure.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/styles/slider/public/orgstructure.PNG	(from http://188.95.36.104:8080/cwc/Administrative-Setup.html)
14:31:33	3574/3574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Feb%202019%2018:08:18%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_JS-PHOTO%20_manjhi%20sir.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_JS-PHOTO%20_manjhi%20sir.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:34	3163/3163	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:06%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_Shri%20Sharda%20Prasad.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_Shri%20Sharda%20Prasad.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:35	3580/3580	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:06%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/vs.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/vs.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:37	4901/4901	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/pk.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/pk.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:38	3493/3493	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:16%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_AJAYVYAS.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_AJAYVYAS.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:39	4175/4175	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:24%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/sir.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/sir.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:40	3323/3323	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:32%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_s%20c%20mudi%20001.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_m_s%20c%20mudi%20001.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:42	4710/4710	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Feb%202019%2010:54:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_l_untitled.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/directors/phoca_thumb_l_untitled.jpg	(from http://188.95.36.104:8080/cwc/Board-of-Directors.html)
14:31:48	274099/274099	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:36%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/themes/upsc/images/inner-page-banner.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/themes/upsc/images/inner-page-banner.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:49	990/990	---M--	200	added ('OK')	image/gif	etag:%223de-56fb4db533697%22	http://cewacor.nic.in/images/pdf_icon.gif	C:/My%20Web%20Sites/CWC/cewacor.nic.in/images/pdf_icon.gif	(from http://188.95.36.104:8080/cwc/Vacant-Storage-Space.html)
14:31:50	141398/141398	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2008:13:45%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/styles/slider/public/about-us.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/styles/slider/public/about-us.jpg	(from http://188.95.36.104:8080/cwc/Corporate-Mission.html)
14:31:52	4818/4818	---M--	200	added ('OK')	text/javascript	date:Tue,%2030%20Apr%202019%2021:35:20%20GMT	http://188.95.36.104:8080/cwc/resources/js/searchByDepartment.js	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/resources/js/searchByDepartment.js	(from http://188.95.36.104:8080/cwc/cwc_tenders)
14:31:53	236432/236432	---M--	200	added ('OK')	image/x-png	date:Mon,%2022%20Apr%202019%2005:52:56%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/styles/slider/public/map-doted.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/styles/slider/public/map-doted.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_Ch_49ze4Bq3ULziIh8Dy-vtmJWaZVwru8GDKSm4NKiM.css)
14:31:53	1753/1753	---M--	200	added ('OK')	text/javascript	date:Tue,%2030%20Apr%202019%2021:35:20%20GMT	http://188.95.36.104:8080/cwc/resources/js/submitDates.js	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/resources/js/submitDates.js	(from http://188.95.36.104:8080/cwc/cwc_tenders)
14:31:55	2616/2616	---M--	200	added ('OK')	text/css	date:Tue,%2007%20May%202019%2010:09:40%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/lightbox.min.css	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/css/lightbox.min.css	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:50%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture.bb.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:56	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:52%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture1.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture1.bc.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:57	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:52%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture2.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture2.bd.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:58	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:53%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture3.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture3.be.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:59	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:53%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture4.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture4.bf.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:31:59	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:55%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture5.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture5.c0.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:32:00	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/CWC/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://188.95.36.104:8080/cwc/cwc_tenders)
14:32:00	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:55%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture6.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture6.c1.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:32:01	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:56%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture7.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture7.c2.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:32:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:56%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture8.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture8.c3.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:32:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2009:01:58%20GMT	http://188.95.36.104:8080/cwc/staticResources/galary/cwc%20gallery/Capture9.PNG	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/galary/cwc%20gallery/Capture9.c4.delayed	(from http://188.95.36.104:8080/cwc/cwc_gallery)
